ticker,headline,summary,source,date,label_text,label,true_label,headline_clean,finbert_model,finbert_label,finbert_compound_score,finbert_score_positive,finbert_score_negative,finbert_score_neutral
SPY,"A Helsinki : ELIiV today reported EPS of EUR1 .13 for 2009 , an increase over EPS of EUR1 .12 in 2008 .",,FinancialPhraseBank,2025-10-06,positive,2.0,positive,"A Helsinki : ELIiV today reported EPS of EUR1 .13 for 2009 , an increase over EPS of EUR1 .12 in 2008 .",FinBERT,positive,0.9372702930122614,0.9560032486915588,0.018732955679297447,0.02526383474469185
SPY,"Commission income increased by 22 % to EUR 4.4 mn , and lending volume rose by 13.5 % .",,FinancialPhraseBank,2025-03-14,positive,2.0,positive,"Commission income increased by 22 % to EUR 4.4 mn , and lending volume rose by 13.5 % .",FinBERT,positive,0.939180675894022,0.9561483860015869,0.016967710107564926,0.0268839243799448
SPY,"In January , traffic , measured in revenue passenger kilometres RPK , went up by 3.2 % and capacity , measured in available seat kilometres ASK , rose by 12.2 % .",,FinancialPhraseBank,2024-01-31,positive,2.0,positive,"In January , traffic , measured in revenue passenger kilometres RPK , went up by 3.2 % and capacity , measured in available seat kilometres ASK , rose by 12.2 % .",FinBERT,positive,0.9419853799045086,0.9588885307312012,0.01690315082669258,0.02420836314558983
SPY,"In January-September 2010 , Fiskars ' net profit went up by 14 % year-on-year to EUR 65.4 million and net sales to EUR 525.3 million from EUR 487.7 million .",,FinancialPhraseBank,2024-12-19,positive,2.0,positive,"In January-September 2010 , Fiskars ' net profit went up by 14 % year-on-year to EUR 65.4 million and net sales to EUR 525.3 million from EUR 487.7 million .",FinBERT,positive,0.9293062072247267,0.9516132473945618,0.02230704016983509,0.02607964165508747
SPY,"Net income from life insurance rose to EUR 16.5 mn from EUR 14.0 mn , and net income from non-life insurance to EUR 22.6 mn from EUR 15.2 mn in 2009 .",,FinancialPhraseBank,2025-10-27,positive,2.0,positive,"Net income from life insurance rose to EUR 16.5 mn from EUR 14.0 mn , and net income from non-life insurance to EUR 22.6 mn from EUR 15.2 mn in 2009 .",FinBERT,positive,0.9261957369744778,0.9530863761901855,0.02689063921570778,0.020022979006171227
SPY,Sales have risen in other export markets .,,FinancialPhraseBank,2024-03-22,positive,2.0,positive,Sales have risen in other export markets .,FinBERT,positive,0.9376108478754759,0.9557327628135681,0.018121914938092232,0.02614533342421055
SPY,Sales increased due to growing market rates and increased operations .,,FinancialPhraseBank,2025-12-16,positive,2.0,positive,Sales increased due to growing market rates and increased operations .,FinBERT,positive,0.9417874347418547,0.9581224322319031,0.01633499749004841,0.025542620569467545
SPY,The agreement strengthens our long-term partnership with Nokia Siemens Networks .,,FinancialPhraseBank,2025-10-28,positive,2.0,positive,The agreement strengthens our long-term partnership with Nokia Siemens Networks .,FinBERT,positive,0.9374812664464116,0.9503065943717957,0.012825327925384045,0.03686803579330444
SPY,"The company 's order book stood at 1.5 bln euro $ 2.2 bln on September 30 , 2007 , up by 24.2 pct on the year , with international orders amounting to 365 mln euro $ 534.3 mln .",,FinancialPhraseBank,2024-09-23,positive,2.0,positive,"The company 's order book stood at 1.5 bln euro $ 2.2 bln on September 30 , 2007 , up by 24.2 pct on the year , with international orders amounting to 365 mln euro $ 534.3 mln .",FinBERT,positive,0.9348873812705278,0.9551296830177307,0.020242301747202873,0.024627937003970146
SPY,"The company said that paper demand increased in all of its main markets , including of publication papers , and that it increased average paper prices by 4 percent compared with last year .",,FinancialPhraseBank,2024-12-06,positive,2.0,positive,"The company said that paper demand increased in all of its main markets , including of publication papers , and that it increased average paper prices by 4 percent compared with last year .",FinBERT,positive,0.9401788096874952,0.9562219381332397,0.016043128445744514,0.027734927833080292
SPY,"The world 's second largest stainless steel maker said net profit in the three-month period until Dec. 31 surged to euro603 million US$ 781 million , or euro3 .33 US$ 4.31 per share , from euro172 million , or euro0 .94 per share , the previous year .",,FinancialPhraseBank,2025-12-08,positive,2.0,positive,"The world 's second largest stainless steel maker said net profit in the three-month period until Dec. 31 surged to euro603 million US$ 781 million , or euro3 .33 US$ 4.31 per share , from euro172 million , or euro0 .94 per share , the previous year .",FinBERT,positive,0.9169102609157562,0.9479159712791443,0.03100571036338806,0.02107832208275795
SPY,"Shares of Standard Chartered ( STAN ) rose 1.2 % in the FTSE 100 , while Royal Bank of Scotland ( RBS ) shares rose 2 % and Barclays shares ( BARC ) ( BCS ) were up 1.7 % .",,FinancialPhraseBank,2024-07-02,positive,2.0,positive,"Shares of Standard Chartered  STAN  rose 1.2 % in the FTSE 100 , while Royal Bank of Scotland  RBS  shares rose 2 % and Barclays shares  BARC   BCS  were up 1.7 % .",FinBERT,positive,0.9291558880358934,0.9473881721496582,0.018232284113764763,0.034379519522190094
SPY,Shares of Nokia Corp. rose Thursday after the cell phone maker said its third-quarter earnings almost doubled and its share of the global handset market increased .,,FinancialPhraseBank,2025-11-10,positive,2.0,positive,Shares of Nokia Corp. rose Thursday after the cell phone maker said its third-quarter earnings almost doubled and its share of the global handset market increased .,FinBERT,positive,0.9296404104679823,0.9504469037055969,0.02080649323761463,0.02874668873846531
SPY,"In its financial report , published on Friday , SEB said its net profit soared to SEK6 .745 bn in 2010 from a year-earlier SEK1 .114 bn and proposed a 50 % dividend increase to SEK1 .50 per share .",,FinancialPhraseBank,2024-01-30,positive,2.0,positive,"In its financial report , published on Friday , SEB said its net profit soared to SEK6 .745 bn in 2010 from a year-earlier SEK1 .114 bn and proposed a 50 % dividend increase to SEK1 .50 per share .",FinBERT,positive,0.9292778968811035,0.9499437808990479,0.020665884017944336,0.0293902400881052
SPY,"At the request of Finnish media company Alma Media 's newspapers , research manager Jari Kaivo-oja at the Finland Futures Research Centre at the Turku School of Economics has drawn up a future scenario for Finland 's national economy by using a model developed by the University of Denver .",,FinancialPhraseBank,2024-08-21,neutral,1.0,neutral,"At the request of Finnish media company Alma Media 's newspapers , research manager Jari Kaivo-oja at the Finland Futures Research Centre at the Turku School of Economics has drawn up a future scenario for Finland 's national economy by using a model developed by the University of Denver .",FinBERT,neutral,0.12443695403635502,0.14370810985565186,0.019271155819296837,0.8370206952095032
SPY,STOCK EXCHANGE ANNOUNCEMENT 20 July 2006 1 ( 1 ) BASWARE SHARE SUBSCRIPTIONS WITH WARRANTS AND INCREASE IN SHARE CAPITAL A total of 119 850 shares have been subscribed with BasWare Warrant Program .,,FinancialPhraseBank,2025-01-17,neutral,1.0,neutral,STOCK EXCHANGE ANNOUNCEMENT 20 July 2006 1  1  BASWARE SHARE SUBSCRIPTIONS WITH WARRANTS AND INCREASE IN SHARE CAPITAL A total of 119 850 shares have been subscribed with BasWare Warrant Program .,FinBERT,positive,0.5254926262423396,0.5362040996551514,0.010711473412811756,0.45308443903923035
SPY,"A maximum of 666,104 new shares can further be subscribed for by exercising B options under the 2004 stock option plan .",,FinancialPhraseBank,2025-06-26,neutral,1.0,neutral,"A maximum of 666,104 new shares can further be subscribed for by exercising B options under the 2004 stock option plan .",FinBERT,neutral,0.05820493493229151,0.06833105534315109,0.010126120410859585,0.9215428233146667
SPY,Tiimari operates 194 stores in six countries -- including its core Finnish market -- and generated a turnover of 76.5 mln eur in 2005 .,,FinancialPhraseBank,2025-03-18,neutral,1.0,neutral,Tiimari operates 194 stores in six countries -- including its core Finnish market -- and generated a turnover of 76.5 mln eur in 2005 .,FinBERT,neutral,0.042964257299900055,0.05738324299454689,0.014418985694646835,0.9281978011131287
META,The acquisition will considerably increase Kemira 's sales and market position in the Russian metal industry coatings market .,,FinancialPhraseBank,2024-01-19,positive,2.0,positive,The acquisition will considerably increase Kemira 's sales and market position in the Russian metal industry coatings market .,FinBERT,positive,0.9389460450038314,0.9518874287605286,0.012941383756697178,0.035171184688806534
SPY,"In January-September 2007 , Finnlines ' net sales rose to EUR 505.4 mn from EUR 473.5 mn in the corresponding period in 2006 .",,FinancialPhraseBank,2024-12-04,positive,2.0,positive,"In January-September 2007 , Finnlines ' net sales rose to EUR 505.4 mn from EUR 473.5 mn in the corresponding period in 2006 .",FinBERT,positive,0.9220173135399818,0.9498839974403381,0.027866683900356293,0.022249331697821617
SPY,"Adjusted for changes in the Group structure , the Division 's net sales increased by 1.7 % .",,FinancialPhraseBank,2025-04-29,positive,2.0,positive,"Adjusted for changes in the Group structure , the Division 's net sales increased by 1.7 % .",FinBERT,positive,0.941712548956275,0.9578179717063904,0.016105422750115395,0.02607666328549385
SPY,"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V saw its net profit jump to EUR2 .1 m for the last quarter of 2010 from EUR995 ,000 for the same period of 2009 .",,FinancialPhraseBank,2025-04-21,positive,2.0,positive,"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V saw its net profit jump to EUR2 .1 m for the last quarter of 2010 from EUR995 ,000 for the same period of 2009 .",FinBERT,positive,0.9130767174065113,0.945219099521637,0.032142382115125656,0.022638488560914993
SPY,Finnish Aktia Group 's operating profit rose to EUR 17.5 mn in the first quarter of 2010 from EUR 8.2 mn in the first quarter of 2009 .,,FinancialPhraseBank,2024-05-08,positive,2.0,positive,Finnish Aktia Group 's operating profit rose to EUR 17.5 mn in the first quarter of 2010 from EUR 8.2 mn in the first quarter of 2009 .,FinBERT,positive,0.9234399162232876,0.9514080882072449,0.02796817198395729,0.020623689517378807
SPY,Finnish Bank of +àland 's consolidated net operating profit increased from EUR 4.8 mn in the first quarter of 2005 to EUR 6.4 mn in the first quarter of 2006 .,,FinancialPhraseBank,2025-05-28,positive,2.0,positive,Finnish Bank of land 's consolidated net operating profit increased from EUR 4.8 mn in the first quarter of 2005 to EUR 6.4 mn in the first quarter of 2006 .,FinBERT,positive,0.9348270110785961,0.9547454118728638,0.019918400794267654,0.02533615380525589
SPY,"Finnish financial group Aktia reports operating profit of EUR 44.4 mn in January-September 2009 , up from EUR 37.3 mn in the corresponding period in 2008 .",,FinancialPhraseBank,2025-09-29,positive,2.0,positive,"Finnish financial group Aktia reports operating profit of EUR 44.4 mn in January-September 2009 , up from EUR 37.3 mn in the corresponding period in 2008 .",FinBERT,positive,0.9256885536015034,0.9526955485343933,0.02700699493288994,0.02029750682413578
SPY,"Finnish high technology provider Vaahto Group reports net sales of EUR 41.8 mn in the accounting period September 2007 - February 2008 , an increase of 11.2 % from a year earlier .",,FinancialPhraseBank,2025-08-21,positive,2.0,positive,"Finnish high technology provider Vaahto Group reports net sales of EUR 41.8 mn in the accounting period September 2007 - February 2008 , an increase of 11.2 % from a year earlier .",FinBERT,positive,0.9323766995221376,0.9544605612754822,0.022083861753344536,0.023455483838915825
SPY,Net sales of Finnish food industry company L+ñnnen Tehtaat 's continuing operations increased by 13 % in 2008 to EUR 349.1 mn from EUR 309.6 mn in 2007 .,,FinancialPhraseBank,2025-12-12,positive,2.0,positive,Net sales of Finnish food industry company Lnnen Tehtaat 's continuing operations increased by 13 % in 2008 to EUR 349.1 mn from EUR 309.6 mn in 2007 .,FinBERT,positive,0.9312229845672846,0.9545537829399109,0.023330798372626305,0.02211538702249527
SPY,Biohit already services many current Genesis customers and the customer base is expected to expand as a result of this agreement .,,FinancialPhraseBank,2024-02-19,positive,2.0,positive,Biohit already services many current Genesis customers and the customer base is expected to expand as a result of this agreement .,FinBERT,positive,0.9223036943003535,0.9323959946632385,0.010092300362884998,0.057511743158102036
SPY,"Both operating profit and turnover for the three-month period increased , respectively from EUR0 .9 m and EUR8 .3 m , as compared to the corresponding period in 2005 .",,FinancialPhraseBank,2024-10-15,positive,2.0,positive,"Both operating profit and turnover for the three-month period increased , respectively from EUR0 .9 m and EUR8 .3 m , as compared to the corresponding period in 2005 .",FinBERT,positive,0.9358610473573208,0.958209216594696,0.02234816923737526,0.019442681223154068
SPY,Circulation revenue has increased by 5 % in Finland and 4 % in Sweden in 2008 .,,FinancialPhraseBank,2024-04-23,positive,2.0,positive,Circulation revenue has increased by 5 % in Finland and 4 % in Sweden in 2008 .,FinBERT,positive,0.9420504998415709,0.9540417790412903,0.011991279199719429,0.03396690636873245
SPY,Clothing chain Sepp+ñl+ñ 's net sales increased by 7.0 % to EUR 30.8 mn .,,FinancialPhraseBank,2025-06-26,positive,2.0,positive,Clothing chain Seppl 's net sales increased by 7.0 % to EUR 30.8 mn .,FinBERT,positive,0.9396937862038612,0.9570606350898743,0.01736684888601303,0.02557247318327427
SPY,Construction volumes meanwhile grow at a rate of 10-15 percent annually .,,FinancialPhraseBank,2024-01-03,positive,2.0,positive,Construction volumes meanwhile grow at a rate of 10-15 percent annually .,FinBERT,positive,0.8409563209861517,0.8556315898895264,0.014675268903374672,0.12969312071800232
SPY,"However , Biohit estimates its total net sales will continue to grow in 2009 , and that favourable trends in net sales will lead to a profit in 2009 .",,FinancialPhraseBank,2025-06-30,positive,2.0,positive,"However , Biohit estimates its total net sales will continue to grow in 2009 , and that favourable trends in net sales will lead to a profit in 2009 .",FinBERT,positive,0.9373499918729067,0.9532979130744934,0.015947921201586723,0.030754173174500465
SPY,"In 2009 , Fiskars ' cash flow from operating activities amounted to EUR121m , up from EUR97m in the previous year .",,FinancialPhraseBank,2024-05-28,positive,2.0,positive,"In 2009 , Fiskars ' cash flow from operating activities amounted to EUR121m , up from EUR97m in the previous year .",FinBERT,positive,0.9288314506411552,0.9535812139511108,0.024749763309955597,0.021669086068868637
SPY,"In Lithuania , operating profit rose to EUR 190,000 from EUR 70,000 in the corresponding period in 2005 .",,FinancialPhraseBank,2025-10-29,positive,2.0,positive,"In Lithuania , operating profit rose to EUR 190,000 from EUR 70,000 in the corresponding period in 2005 .",FinBERT,positive,0.9272390380501747,0.9527251720428467,0.025486133992671967,0.021788671612739563
SPY,"In the fourth quarter of 2008 , net sales increased by 2 % to EUR 1,050.7 mn from EUR 1,027.0 mn in the fourth quarter of 2007 .",,FinancialPhraseBank,2025-07-16,positive,2.0,positive,"In the fourth quarter of 2008 , net sales increased by 2 % to EUR 1,050.7 mn from EUR 1,027.0 mn in the fourth quarter of 2007 .",FinBERT,positive,0.9270753134042025,0.9517654180526733,0.02469010464847088,0.023544520139694214
SPY,"International sales rose by 59.8 % to EUR 1,244.4 mn .",,FinancialPhraseBank,2024-08-14,positive,2.0,positive,"International sales rose by 59.8 % to EUR 1,244.4 mn .",FinBERT,positive,0.9381394516676664,0.9582593441009521,0.020119892433285713,0.021620744839310646
SPY,Net sales grew in the period to  x20ac 402 million $ 585US million from  x20ac 401 million in 2006 .,,FinancialPhraseBank,2024-10-09,positive,2.0,positive,Net sales grew in the period to x20ac 402 million $ 585US million from x20ac 401 million in 2006 .,FinBERT,positive,0.9266881626099348,0.9500165581703186,0.023328395560383797,0.026655104011297226
SPY,Net sales increased to EUR655m in April to June 2010 from EUR438m a year earlier .,,FinancialPhraseBank,2025-01-13,positive,2.0,positive,Net sales increased to EUR655m in April to June 2010 from EUR438m a year earlier .,FinBERT,positive,0.9223404321819544,0.9486860036849976,0.026345571503043175,0.024968434125185013
SPY,"Net sales rose by 25.5 % year-on-year to EUR59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces .",,FinancialPhraseBank,2025-01-14,positive,2.0,positive,"Net sales rose by 25.5 % year-on-year to EUR59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces .",FinBERT,positive,0.9381687697023153,0.9563605189323425,0.0181917492300272,0.02544773370027542
SPY,"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .",,FinancialPhraseBank,2025-09-30,positive,2.0,positive,"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .",FinBERT,positive,0.9262163061648607,0.9533369541168213,0.027120647951960564,0.019542425870895386
SPY,Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .,,FinancialPhraseBank,2025-10-08,positive,2.0,positive,Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .,FinBERT,positive,0.9288923759013414,0.9523863196372986,0.023493943735957146,0.024119755253195763
SPY,Operating profit margin increased from 11.2 % to 11.7 % .,,FinancialPhraseBank,2024-12-18,positive,2.0,positive,Operating profit margin increased from 11.2 % to 11.7 % .,FinBERT,positive,0.940466295927763,0.9582113027572632,0.0177450068295002,0.02404364012181759
SPY,Operating profit rose to EUR 3.11 mn from EUR 1.22 mn in the corresponding period in 2009 .,,FinancialPhraseBank,2025-02-18,positive,2.0,positive,Operating profit rose to EUR 3.11 mn from EUR 1.22 mn in the corresponding period in 2009 .,FinBERT,positive,0.9246842656284571,0.9514827728271484,0.026798507198691368,0.02171878144145012
SPY,Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,,FinancialPhraseBank,2025-04-17,positive,2.0,positive,Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,FinBERT,positive,0.9261758364737034,0.9521843791007996,0.026008542627096176,0.021807057783007622
SPY,"Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .",,FinancialPhraseBank,2024-03-14,positive,2.0,positive,"Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .",FinBERT,positive,0.9331366084516048,0.9562891721725464,0.023152563720941544,0.02055823802947998
SPY,"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .",,FinancialPhraseBank,2024-10-30,positive,2.0,positive,"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .",FinBERT,positive,0.9318617004901171,0.9552369117736816,0.023375211283564568,0.021387895569205284
SPY,"Revenue grew by 2 percent to  x20ac 580 million $ 743 million , from  x20ac 569 million .",,FinancialPhraseBank,2024-09-19,positive,2.0,positive,"Revenue grew by 2 percent to x20ac 580 million $ 743 million , from x20ac 569 million .",FinBERT,positive,0.9332461711019278,0.953300952911377,0.020054781809449196,0.026644250378012657
SPY,"Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m , CEO Sakari Tamminen said .",,FinancialPhraseBank,2025-06-16,positive,2.0,positive,"Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m , CEO Sakari Tamminen said .",FinBERT,positive,0.9420260768383741,0.9588744044303894,0.016848327592015266,0.024277307093143463
SPY,"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .",,FinancialPhraseBank,2025-11-20,positive,2.0,positive,"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .",FinBERT,positive,0.9316846467554569,0.9546905159950256,0.02300586923956871,0.022303583100438118
SPY,The Department Store Division reported an increase in sales of 4 per cent .,,FinancialPhraseBank,2024-02-27,positive,2.0,positive,The Department Store Division reported an increase in sales of 4 per cent .,FinBERT,positive,0.9293958526104689,0.949867308139801,0.02047145552933216,0.029661133885383606
SPY,The fair value of the company 's investment properties grew to EUR 2.803 billion at the end of March 2009 from EUR 2.691 million a year ago .,,FinancialPhraseBank,2024-08-07,positive,2.0,positive,The fair value of the company 's investment properties grew to EUR 2.803 billion at the end of March 2009 from EUR 2.691 million a year ago .,FinBERT,positive,0.9201901629567146,0.9456790089607239,0.025488846004009247,0.028832098469138145
SPY,"The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % .",,FinancialPhraseBank,2024-01-22,positive,2.0,positive,"The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % .",FinBERT,positive,0.9418433178216219,0.9590121507644653,0.017168832942843437,0.02381902001798153
SPY,"The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 .",,FinancialPhraseBank,2024-04-01,positive,2.0,positive,"The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 .",FinBERT,positive,0.9265698678791523,0.9498023986816406,0.023232530802488327,0.026965079829096794
SPY,- Operating profit rose by 26.9 % to EUR 105.8 ( 83.4 ) million .,,FinancialPhraseBank,2025-12-30,positive,2.0,positive,- Operating profit rose by 26.9 % to EUR 105.8  83.4  million .,FinBERT,positive,0.9395785517990589,0.9594861268997192,0.019907575100660324,0.02060631476342678
SPY,21 October 2010 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier .,,FinancialPhraseBank,2025-04-25,positive,2.0,positive,21 October 2010 - Finnish fishing tackle company Rapala VMC Corp  HEL : RAP1V  said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier .,FinBERT,positive,0.918915644288063,0.9466321468353271,0.0277165025472641,0.02565135806798935
SPY,"According to Finnish Metso Minerals , the value of the company 's orders has gone up to EUR 1.9 bn in 12 months .",,FinancialPhraseBank,2024-06-28,positive,2.0,positive,"According to Finnish Metso Minerals , the value of the company 's orders has gone up to EUR 1.9 bn in 12 months .",FinBERT,positive,0.9297788068652153,0.9478166699409485,0.018037863075733185,0.03414551913738251
SPY,Finnish Bank of +àland reports its operating profit rose to EUR 21.3 mn in the second quarter of 2009 from EUR 6.1 mn in the corresponding period in 2008 .,,FinancialPhraseBank,2025-10-22,positive,2.0,positive,Finnish Bank of land reports its operating profit rose to EUR 21.3 mn in the second quarter of 2009 from EUR 6.1 mn in the corresponding period in 2008 .,FinBERT,positive,0.9198584165424109,0.9496809840202332,0.029822567477822304,0.020496457815170288
SPY,Finnish financial group Aktia 's operating profit for 2009 increased to EUR 47.0 mn from EUR 6.6 mn in 2008 .,,FinancialPhraseBank,2024-03-28,positive,2.0,positive,Finnish financial group Aktia 's operating profit for 2009 increased to EUR 47.0 mn from EUR 6.6 mn in 2008 .,FinBERT,positive,0.92905218526721,0.9539974927902222,0.02494530752301216,0.0210571326315403
SPY,Finnish forest machinery manufacturer Ponsse 's net sales grew to EUR 51.3 mn in the first quarter of 2010 from EUR 37.5 mn in the corresponding period in 2009 .,,FinancialPhraseBank,2024-07-12,positive,2.0,positive,Finnish forest machinery manufacturer Ponsse 's net sales grew to EUR 51.3 mn in the first quarter of 2010 from EUR 37.5 mn in the corresponding period in 2009 .,FinBERT,positive,0.9200709257274866,0.9478088617324829,0.0277379360049963,0.024453287944197655
SPY,Finnish KCI Konecranes has raised its net sales growth estimate for 2006 from over 25 % to over 35 % .,,FinancialPhraseBank,2025-11-28,positive,2.0,positive,Finnish KCI Konecranes has raised its net sales growth estimate for 2006 from over 25 % to over 35 % .,FinBERT,positive,0.9340062066912651,0.9540956020355225,0.020089395344257355,0.025815041735768318
SPY,"According to HKScan Finland , the plan is to increase J+ñrvi-Suomen Portti 's net sales to EUR 80mn to EUR 100mn .",,FinancialPhraseBank,2025-07-02,positive,2.0,positive,"According to HKScan Finland , the plan is to increase Jrvi-Suomen Portti 's net sales to EUR 80mn to EUR 100mn .",FinBERT,positive,0.9330514995381236,0.9475930333137512,0.014541533775627613,0.037865348160266876
SPY,"Advertising and circulation revenues grew by 3.4 % and by 0.4 % , respectively .",,FinancialPhraseBank,2025-08-08,positive,2.0,positive,"Advertising and circulation revenues grew by 3.4 % and by 0.4 % , respectively .",FinBERT,positive,0.9402821734547615,0.9574837684631348,0.01720159500837326,0.025314588099718094
SPY,"At the end of March 2007 , the group 's order book was at EUR 39.6 mn , up 42 % from the corresponding period in 2006 .",,FinancialPhraseBank,2025-02-07,positive,2.0,positive,"At the end of March 2007 , the group 's order book was at EUR 39.6 mn , up 42 % from the corresponding period in 2006 .",FinBERT,positive,0.9359895270317793,0.9569885730743408,0.02099904604256153,0.022012362256646156
SPY,"At the same time profit of the company increased by 10 % in H1 and reached Ls 79,000 .",,FinancialPhraseBank,2025-06-13,positive,2.0,positive,"At the same time profit of the company increased by 10 % in H1 and reached Ls 79,000 .",FinBERT,positive,0.9421399030834436,0.9566065073013306,0.014466604217886925,0.02892683632671833
SPY,"Both operating profit and net sales for the 12-month period increased , respectively from EUR10 .5 m and EUR28 .8 m , as compared to the financial year 2004 .",,FinancialPhraseBank,2025-11-17,positive,2.0,positive,"Both operating profit and net sales for the 12-month period increased , respectively from EUR10 .5 m and EUR28 .8 m , as compared to the financial year 2004 .",FinBERT,positive,0.9358520563691854,0.9577293992042542,0.021877342835068703,0.0203933734446764
SPY,"Both operating profit and net sales for the 12-month period increased , respectively from EUR20 .8 m and EUR177 .7 m , as compared to the financial year 2004 .",,FinancialPhraseBank,2024-11-19,positive,2.0,positive,"Both operating profit and net sales for the 12-month period increased , respectively from EUR20 .8 m and EUR177 .7 m , as compared to the financial year 2004 .",FinBERT,positive,0.9352542590349913,0.9577295780181885,0.022475318983197212,0.01979503221809864
SPY,"Both operating profit and net sales for the 12-month period increased , respectively from EUR21 .5 m and EUR196 .1 m , as compared to 2005 .",,FinancialPhraseBank,2024-02-27,positive,2.0,positive,"Both operating profit and net sales for the 12-month period increased , respectively from EUR21 .5 m and EUR196 .1 m , as compared to 2005 .",FinBERT,positive,0.9347926750779152,0.9576215744018555,0.022828899323940277,0.019549600780010223
SPY,"Both operating profit and net sales for the 12-month period increased , respectively from EUR4 .7 m and EUR26 .7 m , as compared to 2004 .",,FinancialPhraseBank,2024-02-08,positive,2.0,positive,"Both operating profit and net sales for the 12-month period increased , respectively from EUR4 .7 m and EUR26 .7 m , as compared to 2004 .",FinBERT,positive,0.9348384384065866,0.9573447704315186,0.022506332024931908,0.02014887146651745
SPY,"Both operating profit and net sales for the nine-month period increased , respectively by 26.6 % and 3.4 % , as compared to the corresponding period in 2006 .",,FinancialPhraseBank,2024-07-08,positive,2.0,positive,"Both operating profit and net sales for the nine-month period increased , respectively by 26.6 % and 3.4 % , as compared to the corresponding period in 2006 .",FinBERT,positive,0.9383170213550329,0.9596726298332214,0.021355608478188515,0.018971668556332588
SPY,"Both operating profit and net sales for the six-month period increased , respectively , from EUR13 .8 m and EUR143 .6 m , as compared to the corresponding period in 2007 .",,FinancialPhraseBank,2024-10-08,positive,2.0,positive,"Both operating profit and net sales for the six-month period increased , respectively , from EUR13 .8 m and EUR143 .6 m , as compared to the corresponding period in 2007 .",FinBERT,positive,0.9366802759468555,0.9584378004074097,0.021757524460554123,0.01980467513203621
SPY,"Both operating profit and net sales for the six-month period increased , respectively from EUR0 .4 m and EUR3 .2 m , as compared to the corresponding period in 2005 .",,FinancialPhraseBank,2024-02-15,positive,2.0,positive,"Both operating profit and net sales for the six-month period increased , respectively from EUR0 .4 m and EUR3 .2 m , as compared to the corresponding period in 2005 .",FinBERT,positive,0.9366412423551083,0.9584648609161377,0.021823618561029434,0.0197115708142519
SPY,"Both operating profit and net sales for the six-month period increased , respectively from EUR18 .1 m and EUR127 .6 m , as compared to the corresponding period in 2006 .",,FinancialPhraseBank,2024-03-07,positive,2.0,positive,"Both operating profit and net sales for the six-month period increased , respectively from EUR18 .1 m and EUR127 .6 m , as compared to the corresponding period in 2006 .",FinBERT,positive,0.9358914140611887,0.9580706357955933,0.022179221734404564,0.0197502039372921
SPY,"Both operating profit and net sales for the six-month period increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 .",,FinancialPhraseBank,2025-12-04,positive,2.0,positive,"Both operating profit and net sales for the six-month period increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 .",FinBERT,positive,0.9359296429902315,0.9581965208053589,0.022266877815127373,0.019536657258868217
